,x,y,z,q0,q1,q2,q3,v_x,v_y,v_z,p,q,r,a_x,a_y,a_z
40,0.05439227403326278,0.0022884306609828203,-0.7490606124684163,-0.09032886144849211,0.0709728413101394,0.09793586053846912,0.9885403986718874,-0.0824739103167631,0.002984021676634717,-0.604398859631031,4.273849756199836,0.5326792539278122,33.264917193500665,0.17937088204567678,-0.047382134723296276,-9.784752575940646
41,0.05430989023195489,0.002291392391537756,-0.7496699046384097,-0.10694021596955143,0.07214019521824161,0.09883525713495699,0.9867072384397141,-0.08229331048828607,0.0029408403326234393,-0.6141864233431368,4.273376961026239,0.5333397242833062,33.265481176432175,0.18166184277370426,-0.038976933000106906,-9.79040891213347
42,0.05422768804360563,0.0022943150336257037,-0.7502889873653901,-0.12352117311588734,0.07328657833149223,0.09970652304999135,0.9845964688591051,-0.0821108145957904,0.002905731838602422,-0.6239801384909217,4.272909642143633,0.5340245926817666,33.26606682000824,0.18317158123756383,-0.03124917122902099,-9.797054400508697
43,0.054145668978000605,0.002297206336720473,-0.7509178672601768,-0.14006723068108748,0.07441174646741819,0.10054934025333272,0.9822086810101096,-0.08192719133245592,0.0028780654244620722,-0.6337808873415512,4.272447671793731,0.53473668031184,33.266674473398666,0.1839232759018592,-0.02410294515932765,-9.804470249082557
44,0.054063833724565885,0.0023000736069254046,-0.7515565515365317,-0.15657428488437572,0.07551453236396848,0.10136341065553318,0.9795445409449614,-0.0817433789506321,0.0028577278130631767,-0.6435888195338291,4.271982876927206,0.5354982252288624,33.26730901113703,0.18354280177443405,-0.016586129966807972,-9.81139348503005
45,0.05398218194650149,0.0023029242604649235,-0.7522050472295729,-0.17303733674767294,0.07659527298680593,0.10214839378629258,0.9766048074294071,-0.08156038676194423,0.0028447937706667197,-0.6534037397177789,4.271522992830185,0.5362953296550252,33.267967248470896,0.18228533516415488,-0.00929922442373654,-9.81843068561121
46,0.05390071241057671,0.002305765545712406,-0.7528633614144014,-0.1894517509947129,0.07765385536859477,0.10290408816124447,0.9733902924475534,-0.08137901424887758,0.0028389119155522793,-0.6632258532473803,4.271071710031807,0.537121032984043,33.26864760205783,0.180310467913107,-0.0024881989790137005,-9.825768768590672
47,0.053819423117266625,0.002308604320448812,-0.7535315013620766,-0.20581298627073089,0.07869017154514511,0.10363030235526768,0.9699018672104283,-0.08120004343974571,0.0028397380732674074,-0.6730552412979981,4.270627350366166,0.5379850530918595,33.26935216864988,0.17748417910840117,0.004114792305997206,-9.832962045031687
48,0.05373831123632024,0.0023114471948983573,-0.7542094742468246,-0.22211648385833332,0.07970396611016234,0.10432686421555255,0.966140492261695,-0.08102433451134909,0.002847083122612837,-0.6828916750509592,4.270191023280319,0.538889819442252,33.27008142535207,0.17378790857577123,0.010548492519085961,-9.839841111363292
49,0.05365737310822526,0.002314300554594629,-0.7548972869981613,-0.2383576850645757,0.08069482506408097,0.10499359627630019,0.9621072205942034,-0.08085264394925884,0.0028606306825635086,-0.6927349644388371,4.269767163068884,0.5398241932451812,33.27083252733766,0.16945438058865298,0.016514906263873697,-9.846660001272799
50,0.053576604379886816,0.002317170394881055,-0.755594946388825,-0.2545319912228446,0.08166265574496524,0.10563026727606967,0.9578031753632889,-0.0806856581767837,0.0028799936102273,-0.7025848897059798,4.269355353533473,0.5407959206022298,33.27160714395248,0.16438184339507766,0.022177190853283235,-9.853094822913253
51,0.05349599999007159,0.0023200623671273874,-0.756302458857171,-0.2706348916143314,0.08260706485966493,0.10623671423020813,0.9532295572556169,-0.0805240766364622,0.002904831844584248,-0.7124410505445995,4.268957674566855,0.5418020648174223,33.27240450871397,0.15865083724369658,0.027462961942455316,-9.859114058455363
52,0.053415554202339253,0.0023229817660413202,-0.7570198304015973,-0.2866618781290742,0.08352781422801303,0.1068127792312478,0.9483876328119738,-0.08036856714735917,0.002934792152480303,-0.7223029430966401,4.268575226866782,0.5428456192383518,33.27322515920799,0.15224098771986222,0.03242001880502607,-9.864541173201896
53,0.05333526060374684,0.002325933554045471,-0.7577470664342487,-0.3026084940895947,0.08442462363566071,0.10735828803607626,0.9432787394077996,-0.08021981319540063,0.0029695601705688763,-0.7321699049237855,4.268209460043348,0.5439286746629797,33.27406949776423,0.14514209604789496,0.03707799032398196,-9.8692356646083
54,0.05325511209459153,0.002328922391487463,-0.7584841716379053,-0.31847024815162545,0.08529727113374783,0.10787311380213369,0.9379042957029304,-0.08007850285558228,0.003008843504231978,-0.7420411428234905,4.267862080700011,0.5450525014561247,33.27493770556393,0.1373557103418549,0.041450856251019214,-9.873076337063853
55,0.05317510088332247,0.002331952657731442,-0.7592311498361357,-0.3342426709887754,0.08614552782558667,0.10835709497526129,0.9322658016330228,-0.0799453364800766,0.0030523770802205873,-0.7519157261834581,4.267534747133568,0.5462195794933287,33.27583036303152,0.1288549215485308,0.04557959658182162,-9.875909733874993
56,0.053095218471970365,0.002335028479723848,-0.7599880038577114,-0.34992134425043686,0.08696916823183062,0.10881009552454964,0.9263648199964036,-0.07982101880335665,0.0030999131226282436,-0.7617926087340053,4.267229469612574,0.5474290364822445,33.27674725675822,0.1196595102205795,0.049457108414176054,-9.877658640784691
57,0.05301545567863233,0.002338153723553991,-0.7607547354603111,-0.3655018556990199,0.08776790573456388,0.10923197346642954,0.9202030016122371,-0.07970620154919127,0.0031511679479991773,-0.7716707086871639,4.266948375572455,0.5486759570458917,33.27768706952622,0.10985757134592189,0.05301781035094508,-9.878330266474533
58,0.0529358027065862,0.002341331947313561,-0.7615313453130846,-0.38097983417372694,0.08854151090215481,0.10962260530547058,0.9137820589211434,-0.07960147010018523,0.0032058179086270396,-0.7815489201354371,4.266693210309682,0.5499586807467066,33.27864930558212,0.09949242415877077,0.05624811276865811,-9.877868521507903
59,0.05285624920601148,0.0023445663701031827,-0.7623178329654303,-0.39635096234309847,0.08928970629712936,0.10998187002753435,0.9071037709459259,-0.07950733424544126,0.003263499928019409,-0.7914261243205043,4.266465616381441,0.551271495499459,33.27963236904289,0.08867357297303397,0.05908196726732093,-9.876305510473227
60,0.052776784347521914,0.002347859839449575,-0.7631141968303286,-0.41161089101135445,0.0900123285452321,0.11030967011585045,0.9001700016050503,-0.07942426870996779,0.003323859016015415,-0.8013011321741457,4.266267273172157,0.5526196467721083,33.280637746068294,0.07735813300187644,0.06160382616794843,-9.87346469723891
61,0.052697396844828895,0.0023512148538508094,-0.7639204340977628,-0.42675530931110667,0.09070914675762569,0.11060589014542622,0.8929826950923646,-0.0793526722663532,0.0033865151624808115,-0.8111727434574122,4.266099629759492,0.5539915889999987,33.28166210240984,0.06574491483783917,0.06367663006714074,-9.869507964645157
62,0.05261807506553504,0.0023546335091254138,-0.7647365407775413,-0.44177998009626407,0.09137996005327272,0.11087045584339704,0.8855438408728752,-0.07929288689835828,0.003451090163248925,-0.8210397350842673,4.265964769678629,0.5553965004419051,33.28270820289384,0.053741717213249995,0.06544603083606915,-9.864221262702664
