5.381800567161336701e+00,5.624058817590502635e+00,6.739003784362925797e-01,1.525552315547133719e-01,5.922403880428085410e-01,4.145316683193369101e-01
4.770755915972539896e+00,5.919799945916540018e+00,7.832589629129040887e-01,-9.501612307604974383e-02,4.584105406347524503e-01,4.090685879007980863e-01
5.656528034716332698e+00,6.909110304515223788e+00,6.958018851343875655e-01,-4.758324199715522479e-02,5.255382837968350929e-01,4.872423257357162418e-01
5.523034838638375632e+00,6.411771467565254845e+00,5.788188970552546886e-01,-8.003620790641137461e-02,7.490869364383166973e-01,3.121404355304795430e-01
6.457664414052084467e+00,6.705895474501736508e+00,7.334054531040751224e-01,1.459403841342542252e-01,5.795945585340293027e-01,3.238641587976299197e-01
6.433894770747902392e+00,7.524098298528671513e+00,5.973259520546229107e-01,5.081008057631904995e-01,3.964721544048360191e-01,4.773312361101280099e-01
6.659731175748722976e+00,7.448026355480956262e+00,5.801516783792215470e-01,-7.916738624234000155e-02,6.231183417777187428e-01,5.185364858614238681e-01
6.376239128630219355e+00,7.927330798575129123e+00,5.691508073125131073e-01,2.279068431434585953e-03,7.547382508898555775e-01,3.262396925978212070e-01
5.725332167946913131e+00,5.919716429851631823e+00,5.672908325120603612e-01,2.465861230331224951e-01,7.775749713844869460e-01,1.129316569951993449e-01
7.476973640689707601e+00,7.313560981063693234e+00,5.614142106843827973e-01,2.287679259566233539e-02,6.234165253115986349e-01,5.437302386023599166e-01
6.181984517469860663e+00,7.529849944435717646e+00,4.433482010737925250e-01,2.029158487989427551e-01,7.079594029580333903e-01,5.109413025721656343e-01
6.121963152122719798e+00,7.542800783014483201e+00,3.560789225434370375e-01,2.693944124249986194e-01,8.187869871185580184e-01,3.608632998793432911e-01
7.287154145318593734e+00,8.193780301663776910e+00,8.993541353743433886e-02,-1.364859521895540329e-01,9.463365137546438932e-01,2.788017377662270202e-01
8.258883838325665749e+00,7.282097533637498010e+00,4.001488306601621026e-01,4.550295866271470424e-01,7.734501417843795412e-01,1.860211460801047267e-01
7.319387495599054105e+00,8.760431332647980796e+00,4.274566629378983573e-01,1.466313583024699552e-01,8.438973905105471296e-01,2.891664578782568440e-01
7.699446260640245399e+00,7.262782212298195539e+00,4.886351346747327407e-01,4.295409576052608425e-01,7.033633813441109162e-01,2.863742737836973973e-01
8.298892468942447920e+00,7.321529664851647468e+00,1.870218691485150408e-01,4.568262830517167417e-01,8.542797748357771059e-01,1.629068257620979732e-01
8.542406461336689460e+00,8.034393994575191655e+00,3.043626672753366735e-01,1.711974910379028825e-01,7.855820765035085307e-01,5.107989691726144699e-01
6.349619917765635613e+00,8.546978711948415963e+00,-1.003410534434468794e-02,7.208306312084061807e-01,6.648546695149144536e-01,1.956292060655646370e-01
8.347040525845365266e+00,7.729200525547549994e+00,3.732597445226540911e-01,4.306349113071463175e-01,7.028134947939035371e-01,4.257745034850594079e-01
8.740904399580117001e+00,9.760029935250614130e+00,-1.024652835795409750e-01,3.310208362050166553e-01,8.673559396061837345e-01,3.572390595791143375e-01
8.529522447048826450e+00,8.250125555503744934e+00,-1.515482432461217055e-01,2.453994581375772144e-01,9.488376122035390159e-01,1.285279019617309726e-01
8.466793874447883894e+00,7.617221481161609908e+00,7.700731526578519226e-02,3.734267361351529813e-01,8.861942587746445277e-01,2.632148967096298309e-01
8.343098544469329525e+00,8.022818142156973309e+00,3.112990708162829967e-01,4.516546864339155420e-01,7.095523190589365647e-01,4.423080818267797754e-01
9.359443054718939337e+00,8.603662340473761105e+00,-3.948222924425625058e-01,4.166538669760551095e-01,8.096291828611724695e-01,1.225377443233294644e-01
7.964428558155765003e+00,8.616590561008720783e+00,-5.320055322453591529e-02,3.304230512316661539e-01,9.296223747266741944e-01,-1.542483347038079711e-01
9.264653029607563539e+00,7.756845380595033923e+00,-3.472143000910598576e-01,2.782412439887279043e-01,8.938697234228283328e-01,5.496323774921890726e-02
9.572747606424176325e+00,9.017735303359559751e+00,-1.677286098323763630e-01,4.788819354742088752e-01,8.347954861229236467e-01,2.136719487180429589e-01
9.477002094192021886e+00,8.297320016539803333e+00,-4.019950059203588645e-03,4.230827398660748084e-01,9.049481238159728935e-01,4.531808061786522096e-02
8.659190674093931506e+00,8.480129548346752699e+00,-9.820319948572622804e-02,3.843205867184775193e-01,8.926907179096771339e-01,2.139090937595624353e-01
8.044782748739477185e+00,8.066361589749625693e+00,-2.957956558772328881e-01,4.993331246515321786e-01,6.694411057077670479e-01,4.637024547904153859e-01
9.311001805554880661e+00,8.043173282262124246e+00,-2.726293601242530396e-01,9.512654574791845619e-02,9.485743181675764246e-01,1.297340942282595444e-01
9.015514467569316182e+00,7.835848644558969234e+00,-2.068779115314863248e-01,2.394598987291401415e-01,7.697769557905989046e-01,5.543500022140874783e-01
1.039061160294890307e+01,7.872784064172977381e+00,-1.088552179307883394e-01,3.812581572250503537e-01,9.162787079146975655e-01,5.679866636437569394e-02
1.048179883677090274e+01,8.760921999186043863e+00,-5.734320699879180694e-01,3.398482944732652555e-01,7.345719299076292064e-01,1.268182859242519278e-01
9.807473134713331930e+00,9.156988552527183245e+00,-5.794267099403790366e-01,2.013045563749215061e-01,7.757305906048288513e-01,-1.482673739912032385e-01
9.965513720442382706e+00,8.461305260096786185e+00,-2.842030564104442991e-01,2.399372704102759879e-01,9.280324618012901761e-01,2.035875335242233117e-02
9.393445284561897424e+00,8.327701275879388021e+00,-7.673204302092750950e-01,1.258943578782306949e-01,5.877591943520149576e-01,2.234034410938001425e-01
1.069941440351133188e+01,8.933673936616784772e+00,-4.972049805301693159e-01,-1.642759252813536797e-01,8.468127101823830216e-01,-9.332128150918428400e-02
1.059531502580155937e+01,8.011156789287847246e+00,-6.099514100025907881e-01,3.323951796872269271e-01,6.580859752504016891e-01,-2.905091584361418899e-01
1.029101714089933672e+01,8.110781758388574403e+00,-5.935618638209551046e-01,4.577013645071839609e-02,7.925557939218891290e-01,1.320784689020912117e-01
1.099815182279591141e+01,8.389477245816923556e+00,-5.071430919510290236e-01,2.216972331490139336e-01,8.109968917487762052e-01,-1.895791725750630707e-01
1.149401007436267541e+01,9.378216516316044249e+00,-6.176626026326402785e-01,8.558664226513200413e-02,7.381137903143853984e-01,2.575963286279230879e-01
1.038972475304415255e+01,8.517207197158800369e+00,-4.778034133553277218e-01,2.546533179693258875e-01,7.157230816130342177e-01,-4.411304300085783781e-01
1.098295148728377235e+01,7.207558333015236407e+00,-7.310237462305332334e-01,-1.687180448719745318e-02,6.819195579076456903e-01,1.747401509280327447e-02
1.080448636645309612e+01,8.038805720985370940e+00,-6.314340840330742166e-01,3.547972966124974814e-01,6.874910471451297633e-01,5.259216608078781663e-02
1.100458769213384258e+01,7.356302550708949894e+00,-5.018233232456251747e-01,3.669344876858268711e-02,8.157533226660781400e-01,-2.852603365759731058e-01
1.154878873737148304e+01,8.493363619159950417e+00,-8.825363015937817135e-01,1.204520623228624299e-01,4.049656226136746917e-01,-2.064553742397076397e-01
1.187855367421474106e+01,9.204697130545428152e+00,-6.733551852026643525e-01,3.744184391972693593e-01,6.369145418709803996e-01,-2.726707360619304646e-02
1.082609273194236188e+01,7.977936174784468371e+00,-7.779315751937565526e-01,1.910992581381106559e-01,4.743100903947050639e-01,-3.651485670318196375e-01
1.249933662706621895e+01,8.093127303689389151e+00,-6.699630669338150213e-01,1.381678832593427886e-01,5.392592060245884333e-01,-4.911808564042368652e-01
1.161473626603623011e+01,6.167516696386037722e+00,-7.511053964707268271e-01,1.174422564023607923e-01,6.207212910808785900e-01,-1.917109245780257154e-01
1.083334644112416001e+01,8.019755806060230086e+00,-5.362108658585010845e-01,4.311470907418373799e-01,7.196972439948112754e-01,9.287610277353143540e-02
1.136091666746755102e+01,7.756156587789598156e+00,-8.290731185366067013e-01,-1.162133060402920637e-01,2.956800097494703961e-01,-4.601147285772585471e-01
1.163507172557935121e+01,8.227222075573015658e+00,-5.286444823104713420e-01,3.355600470570747063e-01,6.270828621837069017e-01,-4.633589862053371644e-01
1.129371078263010730e+01,7.346744665847765532e+00,-6.866211439425472518e-01,2.143534021302239551e-02,7.203440939820734412e-01,-9.589743034161780921e-02
1.147861759887043220e+01,7.639942239712894434e+00,-6.666614267817128070e-01,-3.470085328697504190e-01,7.884461432568455608e-02,-6.549283525308614573e-01
1.222627885126144953e+01,7.870174958516197528e+00,-5.524866311320209000e-01,-1.700419149611488712e-01,5.664438333387420421e-01,-5.873547933312941449e-01
1.149028320817514981e+01,7.520741371078077719e+00,-7.935359929892918940e-01,-2.132689163740055516e-01,2.549089273188657190e-01,-5.097435001177561542e-01
1.227571436547125039e+01,6.812089842400217421e+00,-8.596629859374596005e-01,-4.182060745886683611e-02,3.854246281833887955e-01,-3.326836987147988034e-01
1.226679895443140111e+01,7.427333525166507577e+00,-9.169032990157558460e-01,-8.437894012358777840e-02,-7.601744426275718058e-02,-3.826093084144736589e-01
1.328513826581813717e+01,6.757888663350376746e+00,-6.714299079216972110e-01,-3.146376072760480591e-01,5.496792787715863993e-01,-3.847567352562047960e-01
1.180951616477231170e+01,8.031243213582687446e+00,-6.559408810854673311e-01,-2.376185104073152699e-01,1.965266940827836428e-01,-6.889530191134382031e-01
1.206337227373249732e+01,6.930414602954728664e+00,-5.647514479767064000e-01,-2.123834386171100375e-01,3.959398993352153395e-01,-6.922287722449893543e-01
1.178498113582037199e+01,6.207299955197411734e+00,-4.630326654301292755e-01,3.988160096576351399e-02,4.412207953340758770e-01,-7.676811958188394236e-01
1.282212670036711621e+01,6.702207837264721135e+00,-6.017930603372223519e-01,-3.736944376668067114e-01,4.654050791738281734e-01,-5.306559074070993365e-01
1.237532830481137047e+01,6.593716527591815257e+00,-8.043391862720163932e-01,-2.094079400612772757e-01,1.364311968418742416e-01,-5.390485289794015866e-01
1.222277878423964381e+01,5.252394587975951268e+00,-7.965068325281579042e-01,-4.264002341421170572e-02,1.592682187284467088e-01,-5.817149891847930299e-01
1.275357842367908745e+01,6.218359223187677642e+00,-4.903175631504976262e-01,-1.397940837823020976e-01,2.470231364762629639e-02,-8.599047023397875522e-01
1.340561783970245813e+01,6.519592940161632377e+00,-7.508156120827025326e-01,-1.783764786896931964e-01,1.121589859063560485e-01,-6.260016856076348057e-01
1.330277667139924169e+01,6.310153132438800938e+00,-5.834197905245614990e-01,-7.465544648487794366e-02,3.266685450490901532e-01,-7.398213122166262812e-01
1.235062086904502188e+01,5.875554803070259346e+00,-6.127007448931954814e-01,-2.623230875514760418e-01,3.476363976691257962e-01,-6.594947535503352665e-01
1.222289833485176658e+01,6.122333441618803107e+00,-7.246265173050318031e-01,-1.753261907140556408e-01,1.140782239405796344e-01,-6.566302582813572375e-01
1.246226333997795876e+01,5.993272223271597809e+00,-6.602384382001107443e-01,-3.661764341879108486e-01,3.176328261098775863e-01,-5.736805832045892561e-01
1.313574224817933001e+01,6.298525631563210325e+00,-5.864088868997818782e-01,-4.373217646389387370e-01,-3.332705599290756299e-02,-6.810019081301380561e-01
1.262873183896881102e+01,5.269582692746134889e+00,-3.735304403802610640e-01,-3.039302825061593882e-01,-2.174153048422040602e-01,-8.490182440356778271e-01
1.384104185225392492e+01,4.532838685387913458e+00,-5.053598373153100898e-01,-3.789438957911785422e-01,3.606340077862430493e-01,-6.862623923101714984e-01
1.251315632073835538e+01,5.033926056272169269e+00,-6.241667548847605884e-01,-3.365481313080672665e-01,-2.127076872136655639e-01,-6.722400294611207139e-01
1.328375664539354517e+01,4.991448985756921530e+00,-6.073231172989730364e-01,-2.299991481522123959e-01,2.717343084801460487e-02,-7.599477795871651953e-01
1.331016063569495600e+01,4.862439274620053986e+00,-6.845800283266801900e-01,-3.134651371521892660e-01,-1.476521180351242912e-01,-6.413178967143694509e-01
1.284099671886388627e+01,4.533611797822200806e+00,-4.712165562252174644e-01,-6.166440759490894319e-01,9.550792505984624647e-02,-6.233644816533124855e-01
1.442826500605541540e+01,4.035286025961790202e+00,-4.016196026603203184e-01,-4.969743916387747151e-01,-3.554060976999845467e-01,-6.822057274253165993e-01
1.390207773559780691e+01,3.804665273544127313e+00,-3.097705869845677196e-01,-8.193488047896024806e-01,3.857062404447577503e-02,-4.808555151913159742e-01
1.409183279446198789e+01,4.126050423460117855e+00,-5.354686790170244404e-01,-5.792631396625724793e-01,-2.208950311326586813e-01,-5.735267160655410645e-01
1.342313679038060847e+01,3.990467484780052754e+00,-3.724730656101568060e-01,-7.554402417445342799e-01,-1.535407480711355188e-01,-5.167195518167349011e-01
1.353175625455025610e+01,3.444095604553393919e+00,-5.096840072212966977e-01,-3.388028397652890211e-01,-4.268421715267163852e-01,-6.657631779816109985e-01
1.354860244710999240e+01,3.247271634115098671e+00,-3.881327336176209064e-01,-3.025572642864495787e-01,-9.064256807912991765e-02,-8.657921273458386580e-01
1.488261113674187897e+01,2.603617563200656626e+00,1.352260358014166350e-06,-8.279564093509317324e-01,-2.902057080039512349e-01,-4.798633464381387159e-01
1.404275548437640886e+01,3.250933590755311187e+00,-2.345793336060095491e-01,-6.735186203940466410e-01,-2.271667270199975441e-01,-6.631293104383808590e-01
1.457140742219553964e+01,3.208885260388338878e+00,-1.562633410023372416e-01,-6.362390743594916742e-01,-3.484074427410399077e-01,-6.703684526882314199e-01
1.405672983885228788e+01,2.787118357674253755e+00,-2.050224746167292611e-01,-9.433869957301256326e-01,-1.686340876717064841e-01,-1.988700723197231179e-01
1.429020785795546900e+01,2.784159875734904421e+00,4.152404114634544730e-02,-8.404478919255350400e-01,-1.645884868832396264e-01,-5.146199811028390192e-01
1.388097988775906622e+01,2.589404660474864173e+00,-2.210699798628689913e-02,-7.213559548369609109e-01,-2.722197953109440904e-01,-6.364379389242587060e-01
1.305320719480288361e+01,1.900914022129103653e+00,-1.136868070103518452e-01,-7.211452901835463392e-01,-2.767114675436597726e-01,-6.248644205647443384e-01
1.443061328798190601e+01,2.462909815247899648e+00,-2.342057210411727375e-01,-8.063611813409422568e-01,-4.600117672708866068e-01,-2.886494403776666551e-01
1.304233011499826844e+01,2.111522779225183388e+00,-2.049207373366350796e-03,-6.051133775936015091e-01,-4.884651145157892227e-01,-6.286775269623380291e-01
1.355635223343781171e+01,1.931889281484487020e+00,-8.118627700996637261e-03,-9.191332998808986465e-01,1.229333853960962175e-01,-3.741863809512014361e-01
1.374267287785254155e+01,1.538213555736952953e+00,1.281854708693595246e-01,-9.067655814930947189e-01,-1.251966498542801953e-01,-3.816680025136444665e-01
1.399261469852452144e+01,1.444197625343459190e+00,-2.690098864988092475e-01,-8.280840395283552979e-01,-3.095085510682298313e-01,-3.822498675734810614e-01
1.448266988377270259e+01,2.055598273051129077e+00,3.267129848193878749e-01,-8.789090191081588843e-01,-8.841063496467725658e-02,-3.360968927346441038e-01
1.446320367334813639e+01,7.236686036666448718e-01,2.346605282243645341e-01,-6.919730963597438000e-01,-1.078149979468132069e-01,-6.741539858411426112e-01
1.535203511515936725e+01,7.013893855639359298e-01,2.056115200030526058e-01,-8.353515631767381988e-01,-4.385804140908730053e-01,-2.599209285842377093e-01
1.457613677122437856e+01,4.338541336582312224e-01,2.325564845091248334e-01,-9.336570567474429261e-01,-2.138895490047654224e-01,-1.686808902187716119e-01
1.385222312803881550e+01,5.344548331290666088e-02,-1.478726821778180711e-01,-9.153919143541592307e-01,-1.838825732883104525e-01,-3.261571894676474903e-01
1.469403273238489049e+01,9.301392867509079565e-01,-2.563839915102436237e-02,-9.882929527959599669e-01,-1.498696525915848288e-01,-1.260155446334761467e-02
1.444984416629835700e+01,3.875713249587463549e-01,1.345571215577629764e-01,-9.328918804165315937e-01,-2.473192780096890864e-01,2.245891698541210568e-01
